Niveau.N.1.0,Sup_Ha.N.11.2,Annee.C.4
1,22.8,2000
1,8.37,2000
1,18.69,2000
1,9.64,2000
1,16.06,2000
1,11.22,2000
1,11.88,2000
1,29.89,2000
1,17.98,2000
1,7.51,2000
1,7.34,2000
1,19.72,2000
1,27.48,2000
1,23.81,2000
1,6.74,2000
1,8.53,2000
1,28.76,2000
1,17.92,2000
1,15.11,2000
1,23.96,2000
1,19.08,2000
1,17.32,2000
1,9.48,2000
1,21.86,2000
1,32.58,2000
1,70.98,2000
1,17.39,2000
1,"22,00",2000
1,50.15,2000
1,159.13,2000
1,21.71,2000
1,54.16,2000
1,28.36,2000
1,48.68,2000
1,10.45,2000
1,5.94,2000
1,23.97,2000
1,74.59,2000
1,46.83,2000
1,33.42,2000
1,60.92,2000
1,48.68,2000
1,99.84,2000
1,101.19,2000
1,"249,00",2000
1,276.96,2000
1,33.68,2000
1,234.94,2000
1,59.22,2000
1,111.33,2000
1,96.59,2000
1,40.21,2000
1,32.08,2000
1,13.46,2000
1,263.25,2000
1,23.68,2000
1,26.23,2000
1,128.96,2000
1,90.13,2000
1,77.8,2000
1,45.94,2000
1,85.64,2000
1,111.97,2000
2,182.23,2000
2,89.13,2000
2,212.91,2000
2,13.18,2000
2,17.59,2000
2,25.14,2000
2,37.29,1989
3,314.25,1989
1,36.66,1989
1,19.48,1989
1,146.18,1989
3,61.38,1989
1,140.92,1989
1,498.33,1989
1,146.64,1989
3,36.26,1989
2,176.51,1989
1,972.88,1990
1,7.06,1990
1,188.85,1990
2,49.17,1990
3,71.01,1990
3,282.64,1990
3,104.68,1990
1,571.62,1990
1,576.75,1990
1,1077.42,1990
1,2873.28,1990
2,125.61,1990
2,150.52,1990
3,340.03,1989
2,33.23,1989
1,2289.15,1989
2,39.3,1989
3,50.48,1989
2,35.57,1989
1,62.93,1989
1,33.11,1989
2,20.12,1989
3,18.18,1989
1,90.61,1989
1,4632.42,1989
1,485.01,1989
2,1354.62,1989
3,44.46,1989
1,65.22,1989
1,110.05,1989
2,53.18,1989
3,28.13,1989
1,43.28,1989
1,12.87,1989
1,85.79,2002
1,20.44,2002
3,132.64,2002
2,489.22,2002
3,321.33,2002
2,15.39,2002
2,125.77,2002
3,89.2,2002
3,13315.79,2002
2,65.64,2002
3,1208.24,2002
3,50.13,2002
3,2735.56,2002
1,3707.94,1990
3,66.8,1990
1,124.33,1990
1,174.23,1990
1,163.23,1990
1,3066.27,1990
1,59.86,1990
1,28.23,1990
1,123.05,1990
2,716.35,1990
2,43.99,1990
1,1564.79,1990
1,60.77,1990
1,2750.47,1990
2,127.54,1990
2,362.5,1990
3,390.17,1990
1,633.94,1990
1,73.94,1990
2,608.65,1990
2,27.54,1990
2,78.99,1990
2,74.63,1990
1,46.47,1989
2,28.74,1989
1,50.99,1989
3,63.66,1989
1,4544.33,1989
1,3334.08,1989
1,88.69,1989
1,416.53,1989
1,55.14,1989
2,35.84,1989
1,108.42,1989
2,34.73,1989
2,37.52,1989
1,51.28,1989
1,34.58,1989
2,86.2,1989
1,5376.09,1989
1,44.22,1989
1,59.79,1989
3,1224.18,2002
3,86.29,2002
3,29.6,2002
3,17.7,2002
3,13.61,2002
3,12.99,2002
3,31.89,2002
3,24.92,2002
3,10.52,2002
3,441.48,2002
3,2673.76,2002
3,1071.67,2002
2,22.68,2002
3,19.88,2002
1,5687.45,1990
1,121.7,1990
1,9449.56,1990
1,14278.25,1990
1,4271.74,1990
1,5773.04,1990
1,9214.33,1990
1,6914.92,1990
1,2820.46,1990
2,8.2,1990
2,34.02,1990
2,391.74,1990
2,138.87,1990
2,207.6,1990
2,64.41,1990
2,14.35,1990
3,196.15,1990
3,14.35,1990
1,110.79,1990
1,281.79,1990
1,1099.88,1990
1,504.54,1990
1,2191.43,1990
2,291.76,1990
1,916.8,1990
1,130.51,1990
2,504.22,1990
1,433.51,1990
1,1473.46,1990
2,4.53,1990
1,95.39,1989
1,214.97,1989
2,370.39,1989
2,77.45,1989
1,18.1,1989
2,366.13,1989
2,119.21,1989
1,67.07,1989
2,38.81,1989
1,139.71,1989
2,57.64,1989
1,2317.53,1989
3,21.73,1989
1,91.17,1994
2,56.83,1994
2,20.02,1994
2,20.15,1994
1,289.93,1994
1,125.29,1994
1,189.09,1994
1,56.92,1994
1,13.64,1994
1,37.09,1994
1,17.73,1994
1,35.49,1994
1,566.16,1994
1,309.72,1994
1,62.01,1994
1,26.29,1994
1,31.75,1994
1,1.21,1994
1,1796.88,1994
1,5.89,1994
1,141.86,1994
1,75.33,1994
1,74.9,1994
1,96.93,1994
1,31.55,1994
1,1080.16,1994
1,21.25,1994
1,115.6,1994
2,115.98,1994
2,55.68,1994
2,23.19,1994
2,50.63,1990
2,21.75,1990
2,261.83,1990
2,61.71,1990
2,113.99,1990
2,14.36,1990
2,86.63,1990
1,24.58,1990
2,128.86,1990
2,231.65,1990
2,455.5,1990
2,98.79,1990
2,10.44,1990
2,177.02,1990
2,35.38,1990
2,36.34,1990
2,50.23,1990
3,40.99,1990
1,120.16,1990
3,15.3,1990
3,19.73,1990
3,25.61,1990
1,302.23,1990
1,709.72,1990
1,197.01,1990
1,682.66,1990
1,345.92,1990
1,185.37,1990
2,471.56,1990
2,3867.18,1990
2,434.36,1990
2,423.44,1990
1,766.46,1990
2,39.89,1990
2,689.96,1989
2,14644.08,1989
1,511.37,1989
1,11783.59,1989
2,77.86,1989
1,94.12,1989
3,30.32,1989
2,893.49,1989
2,61.53,1989
1,29.88,1989
2,13.02,1989
1,148.26,1989
2,32.22,1989
2,17.62,1994
2,86.59,1994
2,189.93,1994
2,22.56,1994
1,55.68,1994
1,60.8,1994
1,176.27,1994
1,41.43,1994
1,84.63,1994
1,149.81,1994
1,171.01,1994
1,162.29,1994
1,288.25,1994
1,757.46,1994
1,414.53,1994
1,13.8,1994
1,10.45,1994
1,23.73,1994
1,9.63,1994
2,67.18,1994
2,103.84,1994
2,793.88,1994
2,22.16,1994
2,300.69,1994
2,39.55,1994
1,13.97,1994
1,385.71,1994
1,16.07,1994
1,1075.26,1994
2,5.9,1994
2,34.59,1994
2,70.45,1994
2,20.27,1994
2,51.13,1994
1,"215,00",1990
1,65.36,1990
1,48.27,1990
1,213.92,1990
1,129.75,1990
1,818.92,1990
2,3993.82,1990
1,713.79,1990
1,314.88,1990
1,84.75,1990
1,27220.17,1990
2,199.49,1990
2,37.68,1990
2,175.14,1990
2,46.6,1990
3,27.16,1990
1,187.76,1990
1,134.17,1990
1,29.85,1990
1,526.77,1990
1,110.7,1990
1,59.3,1990
1,12103.18,1990
1,153.66,1990
1,8.9,1990
1,861.86,1990
1,14.74,1990
1,40.84,1990
1,255.17,1990
1,288.45,1990
2,77.91,1990
2,1633.96,1990
2,33.13,1990
2,92.51,1990
1,481.77,1989
2,51.65,1989
1,575.22,1989
1,59.58,1989
1,38.79,1989
1,19184.77,1989
1,1403.52,1989
3,44.24,1989
2,80.93,1989
2,1335.53,1989
1,40.62,1989
2,44.53,1989
2,24.47,1989
2,35.64,1989
1,424.03,1994
1,1.96,1994
2,281.51,1994
2,172.67,1994
2,23.72,1994
2,8.15,1994
1,147.31,1994
1,2592.17,1994
1,278.43,1994
1,272.52,1994
1,49.67,1994
1,35.96,1994
1,45.97,1994
1,164.57,1994
1,199.31,1994
1,211.54,1994
1,344.4,1994
1,12.87,1994
1,320.72,1994
1,525.62,1994
1,10.47,1994
2,79.19,1994
2,144.61,1994
2,4.33,1994
2,9.53,1994
2,24.46,1994
2,13.02,1994
2,4.63,1990
1,3407.6,1990
1,403.55,1990
2,36.94,1990
2,25.75,1990
2,122.51,1990
2,1013.78,1990
2,388.15,1990
2,115.05,1990
2,21.69,1990
2,1034.45,1990
2,16.57,1990
3,17.61,1990
1,76.96,1990
3,157.96,1990
3,484.09,1990
2,1560.1,1990
2,640.12,1990
1,97.25,1990
2,10.92,1990
2,133.83,1990
2,75.75,1990
3,"164,00",1990
3,1867.75,1990
3,279.59,1990
3,736.71,1990
1,1348.43,1990
1,149.06,1990
1,97.32,1990
1,68.98,1990
1,10.62,1990
2,631.47,1989
1,189.2,1989
2,7688.51,1989
3,24.01,1989
2,139.66,1989
2,19017.92,1989
3,22.53,1989
1,315.18,1989
3,60.84,1989
3,"23,00",1989
2,684.58,1989
1,345.69,1989
3,52.82,1989
1,48.21,1994
1,115.73,1994
1,964.79,1994
1,21.9,1994
1,142.78,1994
1,236.6,1994
1,207.69,1994
1,157.79,1994
1,473.47,1994
1,776.37,1994
1,31.17,1994
1,529.48,1994
1,36.72,1994
2,52.63,1994
2,106.8,1994
2,4.89,1994
2,216.74,1994
2,62.99,1994
2,183.47,1994
1,132.87,1994
2,57.43,1994
1,42.46,1994
1,16.13,1994
1,26.41,1994
1,113.94,1994
1,127.66,1994
1,3685.03,1990
1,617.46,1990
2,813.8,1990
1,1378.22,1990
1,68.48,1990
1,4024.03,1990
1,64.97,1990
1,23.3,1990
1,26816.3,1990
2,44.74,1990
1,573.4,1990
1,102.06,1990
1,303.01,1990
2,166.24,1990
2,38.02,1990
2,497.19,1990
2,165.4,1990
2,432.04,1990
2,277.63,1990
1,43.74,1990
2,135.42,1990
2,106.69,1990
2,23.49,1990
2,1286.06,1990
2,24.22,1990
2,31.57,1990
2,892.04,1990
2,85.13,1990
2,72.72,1990
2,117.5,1990
1,6546.74,1990
2,6563.24,1990
2,53.98,1990
2,883.04,1990
2,74.23,1990
1,488.65,1990
1,168.1,1990
1,6886.74,1990
3,35.12,1989
3,179.84,1989
2,28.48,1989
3,45.04,1989
3,227.77,1989
3,39.39,1989
2,46.08,1989
1,478.02,1989
2,63.5,1989
2,20.64,1989
1,45.99,1989
2,180.85,1989
1,291.25,1989
2,777.47,2002
3,3799.49,2002
3,31.9,2002
3,1481.24,2002
2,64.75,2002
1,89.21,2002
1,144.52,2002
1,89.37,2002
1,15.18,2002
1,130.55,2002
1,56.64,2002
1,249.61,2002
2,32.64,2002
2,30.68,2002
1,142.62,2002
2,142.78,1990
2,46.36,1990
2,153.72,1990
2,603.77,1990
1,104.7,1990
2,84.53,1990
2,6.55,1990
3,78.54,1990
3,417.37,1990
3,16.16,1990
3,55.23,1990
3,97.11,1990
3,173.88,1990
1,22821.24,1990
1,422.74,1990
1,101.72,1990
1,75.44,1990
1,15068.49,1990
2,447.24,1990
2,380.26,1990
2,575.7,1990
2,93.1,1990
2,29.16,1990
2,279.26,1990
2,464.61,1990
2,161.16,1990
1,1744.28,1990
2,13.48,1990
2,115.01,1990
2,533.06,1990
3,59.63,1990
3,30.19,1990
3,1660.11,1990
3,60.98,1990
3,2263.72,1990
3,36.93,1990
3,51.29,1990
3,722.33,1989
1,45.44,1989
1,7061.53,1989
2,386.92,1989
1,584.74,1989
3,296.75,1989
3,158.5,1989
1,58.48,1989
3,21.99,1989
1,"1020,00",1989
3,124.86,2002
3,135.69,2002
3,20.04,2002
3,193.88,2002
3,38.24,2002
3,47.01,2002
3,16.76,2002
3,55.53,2002
3,24.28,2002
2,"181,00",2002
2,214.39,2002
3,60.99,2002
2,323.16,2002
1,117.83,2002
1,756.24,2002
1,208.34,2002
2,49.25,2002
3,38.82,2002
3,95.04,2002
1,1029.47,1990
1,7.6,1990
1,8450.2,1990
1,7128.12,1990
2,14.45,1990
2,172.54,1990
2,125.11,1990
2,97.34,1990
2,"110,00",1990
2,112.85,1990
3,135.23,1990
3,14.34,1990
3,6427.92,1990
3,438.29,1990
1,3058.86,1990
1,49.44,1990
1,130.31,1990
2,4.82,1990
1,857.07,1990
1,500.59,1990
2,4606.41,1990
1,2062.9,1990
2,204.86,1990
3,662.18,1989
1,54.7,1989
3,37.09,1989
3,33.76,1989
3,36.67,1989
3,111.33,1989
1,326.46,1989
1,29.73,1989
1,325.9,1989
3,85.47,1989
3,43.03,1989
3,67.1,1989
1,69.23,1989
1,62.85,1990
1,606.28,1990
1,40.1,1990
1,13023.51,1990
1,24340.62,1990
2,21.03,1990
2,117.14,1990
2,14.16,1990
2,128.02,1990
2,701.42,1990
2,163.15,1990
2,64.29,1990
1,2520.59,1990
2,35.45,1990
1,687.05,1990
2,16.76,1990
2,115.26,1990
2,7.65,1990
2,17.91,1990
2,54.57,1990
2,17.6,1990
3,16.04,1990
3,50.26,1990
3,19.23,1990
3,10.54,1990
1,13328.94,1990
1,102.37,1990
1,399.92,1990
1,242.19,1990
1,10.86,1990
1,67.66,1990
1,3918.78,1990
2,92.19,1990
2,505.15,1990
2,189.24,1990
2,1038.46,1990
2,8.28,1990
2,256.64,1990
2,444.17,1990
2,1727.24,1990
3,177.3,1990
1,427.84,1990
3,372.24,1990
3,177.79,1990
3,47.55,1990
3,76.23,1990
3,112.16,1990
3,15.56,1990
3,367.21,1990
3,3079.7,1990
1,16.16,1990
2,86.95,1989
2,63.14,1989
1,1103.71,1989
1,67.62,1989
3,38.05,1989
2,24.01,1989
3,74.07,1989
2,48.84,1989
2,69.61,1989
2,147.2,1989
1,298.43,1989
2,29.83,1989
2,24.87,1989
1,"41,00",1989
1,118.58,1989
2,1034.77,1990
1,39.79,1990
3,5.33,1990
3,30.48,1990
1,38.28,1990
1,44.78,1990
1,178.12,1990
1,7.96,1990
1,215.18,1990
1,40.22,1990
1,17070.95,1990
1,37.08,1990
1,1273.21,1990
2,76.61,1990
3,31.18,1990
1,40.07,1990
1,159.84,1990
1,500.24,1990
2,45.85,1990
1,130.19,1990
1,336.56,1990
1,489.52,1990
2,27.73,1990
2,46.35,1990
2,214.01,1990
2,37.19,1990
2,91.12,1990
2,478.51,1990
2,157.78,1990
2,16.25,1990
2,42.5,1990
2,174.87,1990
1,23.4,1990
2,83.61,1990
2,226.54,1990
2,97.3,1990
2,186.59,1990
1,1039.66,1990
1,33.02,1990
1,101.13,1990
1,8961.44,1990
1,11066.57,1990
2,53.61,1990
1,"103,00",1990
2,738.48,1990
2,559.36,1990
1,752.44,1990
3,407.57,1990
1,39.73,1990
3,15.69,1990
3,127.33,1990
2,24.68,1990
2,34.51,1990
3,35.28,1990
2,29.46,1990
2,38.55,1990
1,239.65,1990
3,44.04,1990
1,40.86,1990
2,28.61,1990
2,60.23,1990
2,242.2,1990
2,66.73,1990
1,35.08,1990
1,98.51,1990
1,209.05,1990
1,72.2,1990
2,76.9,1990
3,42.41,1990
1,5.67,1990
3,3.01,1990
2,4.84,1990
2,22.16,1990
2,10.19,1990
1,25.62,1990
2,1258.95,1990
1,219.63,1989
3,26.06,1989
1,38.82,1989
1,31.1,1989
2,40.49,1989
1,77.41,1989
2,26.65,1989
1,22.7,1989
1,23.32,1989
1,16.72,1989
1,31.36,1989
3,18.85,1989
1,20.07,1989
1,27.96,1989
1,24.5,1989
1,16.39,1989
1,67.32,1989
3,18.69,1989
2,14.15,1989
1,159.37,1989
2,19.38,1989
1,10987.36,1990
1,269.41,1990
2,251.23,1990
1,1598.8,1990
1,316.07,1990
1,833.24,1990
1,1940.03,1990
2,9.74,1990
2,8.09,1990
2,"116,00",1990
2,103.57,1990
2,196.53,1990
2,30.56,1990
2,4.08,1990
2,16.93,1990
2,122.74,1990
3,196.03,1990
3,330.67,1990
3,162.16,1990
3,34.87,1990
1,6582.35,1990
1,15.95,1990
2,295.96,1990
1,97.86,1990
1,19.98,1990
1,73.91,1990
1,54.75,1990
1,5891.19,1990
1,7474.75,1990
3,29.62,1990
1,697.8,1990
1,977.71,1990
1,263.08,1990
1,85.3,1990
2,79.53,1990
3,40.86,1990
1,63.62,1990
1,20.56,2002
1,68.57,2002
2,164.14,2002
1,377.27,2002
1,291.6,2002
2,67.82,2002
3,27.31,2002
2,51.67,2002
2,20.96,2002
2,8.4,2002
1,127.6,2002
2,135.39,2002
2,34.96,2002
1,"28,00",2002
1,92.9,2002
1,24.87,2002
2,34.61,2002
1,55.74,2002
1,49.71,2002
2,16.25,1989
3,19.64,1989
1,18.58,1989
1,27.24,1989
3,16.9,1989
3,17.37,1989
2,13.76,1989
3,56.24,1989
3,11.42,1989
3,76.43,1989
2,24.12,1989
1,20.95,1989
2,55.42,1989
3,11.42,1989
2,19.92,1989
2,15.31,1989
2,71.07,1989
1,62.32,1989
2,16.27,1989
2,30.38,1989
3,21.32,1989
2,31.12,1989
2,20.18,1989
1,20.7,1989
1,490.23,1989
3,30.38,1989
2,30.78,1989
2,98.3,1989
1,101.57,1989
3,19.16,1989
1,61.01,1989
1,2932.33,1989
1,314.05,1989
2,163.56,1989
1,164.38,1989
3,43.44,1989
1,164.75,1989
1,333.9,1990
2,153.4,1990
3,29.35,1990
1,4870.32,1990
2,90.11,1990
1,13.39,1990
1,208.93,1990
2,15.73,1990
1,174.02,1990
2,131.23,1990
3,112.73,1990
1,247.44,1990
3,147.4,1990
1,10.01,1990
1,222.98,2002
3,353.27,2002
3,156.93,2002
3,344.12,2002
3,26.76,2002
1,447.22,2002
2,80.05,2002
1,38.34,2002
1,55.35,2002
1,24.25,2002
2,28.23,2002
1,42.14,2002
2,38.81,2002
1,69.48,2002
3,614.43,2002
1,72.33,2002
1,47.48,2002
1,47.74,2002
1,32.29,2002
2,20.7,1989
3,44.93,1989
2,20.73,1989
2,18.94,1989
1,14.08,1989
2,19.46,1989
3,17.41,1989
3,53.17,1989
3,22.48,1989
3,9.97,1989
3,37.4,1989
2,16.38,1989
1,19.04,1989
3,43.35,1989
3,"178,00",1989
3,27.32,1989
2,265.18,1989
2,51.36,1989
2,13.76,1989
3,12.64,1989
2,20.28,1989
2,532.29,1989
2,412.96,1989
2,411.31,1989
1,83.46,1989
1,67.35,1989
1,231.58,1989
2,67.31,1989
2,37.92,1989
1,29.38,1989
2,40.65,1989
2,61.9,1989
1,225.66,1990
2,1919.92,1990
2,78.33,1990
2,42.99,1990
2,1171.77,1990
2,98.45,1990
2,167.82,1990
2,1160.7,1990
2,857.39,1990
3,26.27,1990
3,143.89,1990
3,391.02,1989
1,442.34,1989
3,82.96,1989
2,68.9,1989
3,47.51,1989
2,55.17,1989
1,1821.51,1989
2,"1217,00",1989
1,183.97,1989
1,469.74,1989
3,34.74,1989
3,75.51,1989
3,23.28,1989
3,25.66,1989
3,59.88,1989
3,8.59,1989
1,28.41,1989
3,41.46,1989
1,7.24,1989
3,27.62,1989
2,23.47,1989
1,98.11,1989
1,11.68,1989
3,24.31,1989
2,19.27,1989
2,318.36,1989
3,21.88,1989
1,116.21,1989
3,9.39,1989
2,24.65,1989
3,36.26,1989
2,786.62,1989
2,11385.21,1989
3,50.03,1989
2,106.83,1989
2,9484.03,1989
1,97.07,1989
2,31.82,1989
1,325.09,1989
2,51.07,1989
3,42.55,1989
2,64.79,1989
1,1296.01,1989
1,1894.96,1990
3,17.84,1990
3,22.95,1990
3,43.26,1990
3,14.79,1990
1,53.98,1990
1,546.51,1990
1,98.66,1990
1,40.86,1990
1,830.77,1990
1,34.64,1990
2,83.02,1990
1,325.91,1990
2,678.98,1990
3,76.14,1990
1,509.83,1989
3,23.81,1989
3,104.44,1989
1,394.24,1989
1,95.89,1989
1,177.5,1989
2,143.93,1989
3,1324.43,1989
3,133.93,1989
1,37.9,1989
2,63.04,1989
2,63.15,1989
2,48.79,1989
3,23.04,1989
3,65.26,1989
2,186.5,1989
1,45.78,1989
2,1005.8,1989
3,7.15,1989
2,14.68,1989
3,60.33,1989
3,16.26,1989
3,17.63,1989
2,16.04,1989
1,29.47,1989
2,14.35,1989
3,32.36,1989
3,10.66,1989
3,46.2,1989
3,10.91,1989
3,16.84,1989
3,12.87,1989
3,29.49,1989
3,109.18,1989
3,13.08,1989
1,27.38,1989
2,559.26,1988
2,90.98,1988
2,118.44,1988
2,874.2,1988
2,54.01,1988
2,3568.08,1988
1,80.96,1988
2,49.72,1988
1,90.95,1988
1,51604.79,1988
3,90.06,1988
1,461.5,1988
1,627.94,1989
2,1444.88,1989
2,55.73,1989
1,2646.23,1989
1,645.43,1989
2,41.87,1989
1,66.16,1989
2,61.67,1989
2,62.19,1989
2,1865.87,1989
3,55.49,1989
2,107.74,1989
2,139.42,1989
2,29.01,1989
3,1320.27,1989
3,4.71,1989
3,266.68,1989
3,14.26,1989
3,8.81,1989
3,7.38,1989
2,697.38,1989
2,770.47,1989
2,87.51,1989
2,121.85,1989
2,30.8,1989
2,173.99,1989
3,65.68,1989
3,34.49,1989
3,195.12,1989
3,82.05,1988
3,1789.62,1988
3,89.66,1988
1,540.7,1988
2,136.23,1988
1,327.32,1988
1,222.39,1988
1,232.06,1988
1,92.43,1988
3,74.79,1988
3,900.42,1988
1,138.5,1988
1,140.6,1989
2,1776.61,1989
1,18.72,1989
2,847.92,1989
1,34.97,1989
1,2586.09,1989
2,1256.96,1989
3,11.7,1989
2,52.64,1989
2,38.58,1989
3,109.72,1989
1,12.46,1989
2,18.64,1989
1,86.16,1989
1,39.81,1989
2,16.84,1989
1,705.58,1989
1,32.1,1989
1,123.78,1989
2,16098.72,1989
2,56.61,1989
2,868.64,1989
3,16.68,1989
2,2596.38,1989
1,751.31,1989
3,8.01,1989
1,1328.32,1989
3,25.6,1989
3,53.5,1989
1,818.33,1989
3,"38,00",1989
1,49.97,1989
1,1219.47,1989
3,26.74,1989
2,672.17,1988
1,25.94,1988
3,101.81,1988
1,23.89,1988
3,45.02,1988
2,640.43,1988
3,746.12,1988
2,202.78,1988
3,79.57,1988
3,155.79,1988
3,53.72,1988
3,100.46,1988
3,66.15,1988
3,456.39,1988
3,363.8,1988
3,993.83,1988
3,29.34,1988
3,106.71,1988
3,48.26,1988
3,65.28,1988
3,34.11,1988
3,24.71,1988
3,144.09,1988
3,21.26,1988
3,254.26,1988
1,447.38,1989
1,149.23,1989
2,37.14,1989
3,50.84,1989
2,13.26,1989
1,39.05,1989
1,147.08,1989
1,87.13,1989
3,39.7,1989
1,1016.37,1989
3,139.16,1989
2,34.98,1989
1,913.49,1989
2,66.62,1989
2,836.93,1989
2,91.88,1989
1,"6601,00",1989
3,55.54,1989
2,24.79,1989
2,62.03,1989
1,1461.11,1989
1,6.9,1989
2,136.2,1989
3,51.46,1989
2,164.17,1989
2,250.83,1989
3,63.07,1989
3,41.67,1989
2,1465.41,1989
2,6.32,1989
2,445.17,1988
2,48.73,1988
1,43.14,1988
3,11.76,1988
1,72.95,1988
1,447.7,1988
3,13.86,1988
3,141.76,1988
3,10.16,1988
2,1535.48,1988
1,30.95,1988
3,91.2,1988
3,12.31,1988
3,587.42,1988
3,53.8,1988
3,53.37,1988
3,93.03,1988
3,404.37,1988
3,88.83,1988
1,6690.95,1988
3,820.83,1988
3,241.21,1988
3,320.28,1988
3,504.15,1989
3,170.5,1989
1,63.21,1989
1,85.22,1989
2,29.85,1989
1,220.42,1989
1,121.54,1989
1,108.44,1989
2,3689.2,1989
2,19.26,1989
1,611.01,1989
3,61.8,1989
3,8.73,1989
2,50.99,1989
2,"21,00",1989
3,39.38,1989
3,241.68,1989
2,19.06,1989
2,23.82,1989
1,475.52,1989
1,1130.05,1989
2,13.42,1989
2,58.04,1989
2,733.47,1989
2,9.88,1989
1,50947.13,1989
1,32.61,1989
3,73.15,1989
1,46.12,1989
3,156.21,1989
3,23.47,1989
1,137.44,1988
3,79.68,1988
1,741.25,1988
1,53.72,1988
2,1499.15,1988
1,19.6,1988
1,10.36,1988
2,289.69,1988
2,76.11,1988
2,110.93,1988
2,67.73,1988
3,301.7,1988
3,18.71,1988
3,117.44,1988
3,86.37,1988
3,565.86,1988
3,32.86,1988
3,298.9,1988
3,8005.9,1988
3,196.04,1988
1,7327.21,1988
1,96.61,1988
3,97.82,1988
3,198.68,1988
1,46.76,1989
2,22663.86,1989
3,592.68,1989
1,739.34,1989
1,24.32,1989
2,145.37,1989
1,190.6,1989
3,18.42,1989
1,1393.27,1989
3,46.22,1989
1,278.6,1989
2,39.08,1989
1,109.9,1989
2,552.84,1989
2,79.81,1989
3,44.56,1989
1,1632.16,1989
2,414.42,1989
1,192.97,1989
1,64.83,1989
2,2976.19,1989
1,52.83,1989
2,97.67,1989
2,134.88,1989
3,39.75,1989
2,73.12,1989
3,182.99,1988
3,54.21,1988
3,100.35,1988
1,39.88,1988
1,107.35,1988
1,764.03,1988
3,49.47,1988
3,1948.16,1988
2,99.4,1988
1,424.3,1988
3,34.36,1988
1,52.24,1988
1,21.13,1988
2,49.15,1988
3,251.82,1988
2,769.07,1988
3,134.07,1988
2,140.7,1988
2,200.26,1988
3,907.39,1988
2,54.1,1988
3,37.56,1988
2,"115,00",1988
3,38.42,1988
2,95.64,1988
3,75.54,1988
2,60.78,1988
3,27.13,1988
3,45.75,1989
1,190.83,1989
2,58.41,1989
1,998.33,1989
3,209.06,1989
1,106.51,1989
1,328.19,1989
2,73.31,1989
1,164.03,1989
1,86.85,1989
1,776.26,1989
1,194.67,1989
2,135.55,1989
3,79.16,1989
2,273.35,1989
2,324.79,1989
3,130.14,1989
1,47.36,1989
3,570.59,1988
1,32941.38,1988
3,104.19,1988
3,88.41,1988
1,36.21,1988
2,52.79,1988
1,55.23,1988
2,82.5,1988
3,19.28,1988
1,248.28,1988
3,5261.02,1988
1,443.97,1988
2,57.29,1988
1,162.7,1988
3,168.82,1988
3,193.38,1988
3,123.5,1988
1,112.43,1988
2,194.34,1988
3,504.59,1988
2,190.96,1988
2,99.87,1988
1,672.57,1988
3,9.01,1988
3,11.62,1988
3,8.17,1988
3,5.23,1988
1,40.12,1988
1,147.74,1988
3,160.81,1989
3,124.01,1989
3,97.88,1989
3,49.73,1989
1,345.47,1989
3,382.74,1989
1,10126.45,1989
2,486.41,1989
2,370.21,1989
3,43.75,1989
1,24.93,1989
2,84.66,1989
2,33.27,1989
3,44.13,1989
1,2702.02,1989
1,36.55,1989
1,2255.28,1989
3,1132.54,1989
3,190.13,1989
2,255.48,1989
3,157.94,1989
3,108.85,1989
2,83.59,1989
1,35.02,1989
2,190.68,1988
3,68.5,1988
2,571.59,1988
3,67.4,1988
1,2353.72,1988
2,91.73,1988
2,124.15,1988
1,24.44,1988
1,581.14,1988
2,144.59,1988
2,13.17,1988
1,27.45,1988
3,100.83,1988
1,17.8,1988
2,18.46,1988
2,29.44,1988
1,8.55,1988
2,71.75,1988
1,52.65,1988
2,17.04,1988
2,23.73,1988
2,60.57,1988
1,13.43,1988
1,59.12,1988
1,19.06,1988
2,233.32,1988
1,27.74,1988
3,4.09,1988
2,3.85,1988
3,192.03,1989
1,71.54,1989
2,540.77,1989
2,56.24,1989
1,37.06,1989
3,571.91,1989
1,569.8,1989
3,4091.03,1989
2,240.44,1989
3,117.47,1989
2,917.76,1989
1,2025.19,1989
3,49.69,1989
2,104.42,1989
3,115.37,1989
1,5017.85,1989
1,24.25,1989
1,6.53,1989
3,187.27,1989
2,55.92,1989
1,110.85,1989
1,71.13,1989
3,118.56,1989
1,39.06,1989
2,30.35,1989
3,50.68,1989
1,5.1,1989
2,30.29,1989
1,5.42,1989
1,16.65,1989
1,4.61,1989
1,31.94,1989
2,1317.95,1988
2,54.84,1988
2,320.38,1988
2,3264.45,1988
2,148.02,1988
3,137.75,1988
1,592.57,1988
2,297.72,1989
2,111.07,1989
2,85.85,1989
2,33.74,1989
3,195.85,1989
2,509.27,1989
2,65.94,1989
2,107.75,1989
1,169.08,1989
3,150.81,1989
1,491.74,1989
2,24.11,1989
2,273.91,1989
3,492.71,1989
1,6850.21,1989
2,682.5,1989
1,1468.56,1989
1,274.87,1989
1,3884.15,1989
2,57.32,1989
2,140.86,1989
1,46.18,1989
2,808.44,1989
3,151.13,1989
3,27.34,1989
2,188.82,1989
2,99.54,1989
1,471.64,1989
2,19.88,1989
3,51.42,1989
1,26.37,1989
2,56.12,1989
2,4.24,1989
3,138.99,1989
3,216.81,1989
3,76.3,1989
3,8.57,1989
2,2519.78,1989
2,420.35,1988
2,3856.94,1988
2,45.36,1988
1,50.51,1988
